plate,well,src,id
NCIDIV_4868,B09,NSC,39047
NCIDIV_4868,C09,NSC,39938
NCIDIV_4868,D09,NSC,40275
NCIDIV_4868,E09,NSC,40306
NCIDIV_4868,F09,NSC,41066
NCIDIV_4868,G09,NSC,41376
NCIDIV_4868,H09,NSC,41378
NCIDIV_4868,A10,NSC,41649
NCIDIV_4868,B10,NSC,41805
NCIDIV_4868,C10,NSC,42096
NCIDIV_4868,D10,NSC,42135
NCIDIV_4868,E10,NSC,43308
NCIDIV_4868,F10,NSC,43344
NCIDIV_4868,G10,NSC,44556
NCIDIV_4868,H10,NSC,45086
NCIDIV_4868,A11,NSC,45536
NCIDIV_4868,B11,NSC,45745
NCIDIV_4868,C11,NSC,46212
NCIDIV_4868,D11,NSC,47522
NCIDIV_4868,E11,NSC,49643
NCIDIV_4868,F11,NSC,49847
NCIDIV_4868,G11,NSC,50199
NCIDIV_4868,H11,NSC,51349
NCIDIV_4869,A02,NSC,51351
NCIDIV_4869,B02,NSC,52241
NCIDIV_4869,C02,NSC,55172
NCIDIV_4869,D02,NSC,55453
NCIDIV_4869,E02,NSC,55845
NCIDIV_4869,F02,NSC,55862
NCIDIV_4869,G02,NSC,58347
NCIDIV_4869,H02,NSC,58724
NCIDIV_4869,A03,NSC,59430
NCIDIV_4869,B03,NSC,59782
NCIDIV_4869,C03,NSC,59984
NCIDIV_4869,D03,NSC,60303
NCIDIV_4869,E03,NSC,61929
NCIDIV_4869,F03,NSC,62901
NCIDIV_4869,G03,NSC,63161
NCIDIV_4869,H03,NSC,66020
NCIDIV_4869,A04,NSC,68841
NCIDIV_4869,B04,NSC,68971
NCIDIV_4869,C04,NSC,70307
NCIDIV_4869,D04,NSC,72947
NCIDIV_4869,E04,NSC,73295
NCIDIV_4869,F04,NSC,73753
NCIDIV_4869,G04,NSC,76549
NCIDIV_4869,H04,NSC,76747
NCIDIV_4869,A05,NSC,78623
NCIDIV_4869,B05,NSC,78697
NCIDIV_4869,C05,NSC,82269
NCIDIV_4869,D05,NSC,87008
NCIDIV_4869,E05,NSC,87690
NCIDIV_4869,F05,NSC,88324
NCIDIV_4869,G05,NSC,88349
NCIDIV_4869,H05,NSC,88402
NCIDIV_4869,A06,NSC,88795
NCIDIV_4869,B06,NSC,89349
NCIDIV_4869,C06,NSC,89429
NCIDIV_4869,D06,NSC,89759
NCIDIV_4869,E06,NSC,92849
NCIDIV_4869,F06,NSC,93427
NCIDIV_4869,G06,NSC,93945
NCIDIV_4869,H06,NSC,95909
NCIDIV_4869,A07,NSC,97865
NCIDIV_4869,B07,NSC,98026
NCIDIV_4869,C07,NSC,98049
NCIDIV_4869,D07,NSC,98938
NCIDIV_4869,E07,NSC,100058
NCIDIV_4869,F07,NSC,100942
NCIDIV_4869,G07,NSC,101298
NCIDIV_4869,H07,NSC,101345
NCIDIV_4869,A08,NSC,101679
NCIDIV_4869,B08,NSC,101758
NCIDIV_4869,C08,NSC,102554
NCIDIV_4869,D08,NSC,103189
NCIDIV_4869,E08,NSC,105432
NCIDIV_4869,F08,NSC,108783
NCIDIV_4869,G08,NSC,109747
NCIDIV_4869,H08,NSC,111847
NCIDIV_4869,A09,NSC,17055
NCIDIV_4869,B09,NSC,20618
NCIDIV_4869,C09,NSC,20619
NCIDIV_4869,D09,NSC,23715
NCIDIV_4869,E09,NSC,32892
NCIDIV_4869,F09,NSC,40749
NCIDIV_4869,G09,NSC,43409
NCIDIV_4869,H09,NSC,50680
NCIDIV_4869,A10,NSC,54645
NCIDIV_4869,B10,NSC,54860
NCIDIV_4869,C10,NSC,79887
NCIDIV_4869,D10,NSC,107022
NCIDIV_4869,E10,NSC,33173
NCIDIV_4869,F10,NSC,38007
NCIDIV_4869,G10,NSC,60037
NCIDIV_4869,H10,NSC,66122
NCIDIV_4869,A11,NSC,14311
NCIDIV_4869,B11,NSC,21970
NCIDIV_4869,C11,NSC,33182
NCIDIV_4869,D11,NSC,45815
NCIDIV_4869,E11,NSC,53934
NCIDIV_4869,F11,NSC,76478
NCIDIV_4869,G11,NSC,92937
NCIDIV_4869,H11,NSC,110899
NCIDIV_4870,A02,NSC,112541
NCIDIV_4870,B02,NSC,112547
NCIDIV_4870,C02,NSC,112965
NCIDIV_4870,D02,NSC,116640
NCIDIV_4870,E02,NSC,116644
NCIDIV_4870,F02,NSC,117197
NCIDIV_4870,G02,NSC,117446
NCIDIV_4870,H02,NSC,117908
NCIDIV_4870,A03,NSC,118628
NCIDIV_4870,B03,NSC,119805
NCIDIV_4870,C03,NSC,120631
NCIDIV_4870,D03,NSC,120913
NCIDIV_4870,E03,NSC,120961
NCIDIV_4870,F03,NSC,121268
NCIDIV_4870,G03,NSC,122253
NCIDIV_4870,H03,NSC,125344
NCIDIV_4870,A04,NSC,125605
NCIDIV_4870,B04,NSC,126224
NCIDIV_4870,C04,NSC,127886
NCIDIV_4870,D04,NSC,129220
NCIDIV_4870,E04,NSC,129929
NCIDIV_4870,F04,NSC,130801
NCIDIV_4870,G04,NSC,130847
NCIDIV_4870,H04,NSC,133002
NCIDIV_4870,A05,NSC,133351
NCIDIV_4870,B05,NSC,134058
NCIDIV_4870,C05,NSC,134199
NCIDIV_4870,D05,NSC,134674
NCIDIV_4870,E05,NSC,135412
NCIDIV_4870,F05,NSC,135894
NCIDIV_4870,G05,NSC,137399
NCIDIV_4870,H05,NSC,137577
NCIDIV_4870,A06,NSC,138389
NCIDIV_4870,B06,NSC,138398
NCIDIV_4870,C06,NSC,139021
NCIDIV_4870,D06,NSC,140873
NCIDIV_4870,E06,NSC,140899
NCIDIV_4870,F06,NSC,141538
NCIDIV_4870,G06,NSC,142269
NCIDIV_4870,H06,NSC,144694
NCIDIV_4870,A07,NSC,147866
NCIDIV_4870,B07,NSC,148832
NCIDIV_4870,C07,NSC,151262
NCIDIV_4870,D07,NSC,153172
NCIDIV_4870,E07,NSC,153792
NCIDIV_4870,F07,NSC,154127
NCIDIV_4870,G07,NSC,156957
NCIDIV_4870,H07,NSC,157522
NCIDIV_4870,A08,NSC,158549
NCIDIV_4870,B08,NSC,159686
NCIDIV_4870,C08,NSC,162188
NCIDIV_4870,D08,NSC,163802
NCIDIV_4870,E08,NSC,164464
NCIDIV_4870,F08,NSC,165599
NCIDIV_4870,G08,NSC,165701
NCIDIV_4870,H08,NSC,166596
NCIDIV_4870,A09,NSC,166634
NCIDIV_4870,B09,NSC,166846
NCIDIV_4870,C09,NSC,168221
NCIDIV_4870,D09,NSC,168225
NCIDIV_4870,E09,NSC,170637
NCIDIV_4870,F09,NSC,170955
NCIDIV_4870,G09,NSC,174084
NCIDIV_4870,H09,NSC,175743
NCIDIV_4870,A10,NSC,176367
NCIDIV_4870,B10,NSC,177866
NCIDIV_4870,C10,NSC,178873
NCIDIV_4870,D10,NSC,179822
NCIDIV_4870,E10,NSC,180964
NCIDIV_4870,F10,NSC,193528
NCIDIV_4870,G10,NSC,195327
NCIDIV_4870,H10,NSC,197046
NCIDIV_4870,A11,NSC,201634
NCIDIV_4870,B11,NSC,203837
NCIDIV_4870,C11,NSC,205909
NCIDIV_4870,D11,NSC,205913
NCIDIV_4870,E11,NSC,207895
NCIDIV_4870,F11,NSC,211336
NCIDIV_4870,G11,NSC,213708
NCIDIV_4870,H11,NSC,214029
NCIDIV_4871,A02,NSC,215275
NCIDIV_4871,B02,NSC,215585
NCIDIV_4871,C02,NSC,216183
NCIDIV_4871,D02,NSC,216618
NCIDIV_4871,E02,NSC,236254
NCIDIV_4871,F02,NSC,238929
NCIDIV_4871,G02,NSC,240029
NCIDIV_4871,H02,NSC,241621
NCIDIV_4871,A03,NSC,241998
NCIDIV_4871,B03,NSC,242557
NCIDIV_4871,C03,NSC,265372
NCIDIV_4871,D03,NSC,283856
NCIDIV_4871,E03,NSC,285669
NCIDIV_4871,F03,NSC,288024
NCIDIV_4871,G03,NSC,289748
NCIDIV_4871,H03,NSC,294150
NCIDIV_4871,A04,NSC,294625
NCIDIV_4871,B04,NSC,294747
NCIDIV_4871,C04,NSC,296934
NCIDIV_4871,D04,NSC,299514
NCIDIV_4871,E04,NSC,299967
NCIDIV_4871,F04,NSC,299968
NCIDIV_4871,G04,NSC,301167
NCIDIV_4871,H04,NSC,302584
NCIDIV_4871,A05,NSC,302867
NCIDIV_4871,B05,NSC,303304
NCIDIV_4871,C05,NSC,305329
NCIDIV_4871,D05,NSC,305743
NCIDIV_4871,E05,NSC,307703
NCIDIV_4871,F05,NSC,308814
NCIDIV_4871,G05,NSC,310113
NCIDIV_4871,H05,NSC,311165
NCIDIV_4871,A06,NSC,312606
NCIDIV_4871,B06,NSC,316458
NCIDIV_4871,C06,NSC,318799
NCIDIV_4871,D06,NSC,319029
NCIDIV_4871,E06,NSC,319079
NCIDIV_4871,F06,NSC,319436
NCIDIV_4871,G06,NSC,319471
NCIDIV_4871,H06,NSC,321792
NCIDIV_4871,A07,NSC,326644
NCIDIV_4871,B07,NSC,326921
NCIDIV_4871,C07,NSC,327444
NCIDIV_4871,D07,NSC,328130
NCIDIV_4871,E07,NSC,331972
NCIDIV_4871,F07,NSC,332452
NCIDIV_4871,G07,NSC,338564
NCIDIV_4871,H07,NSC,343526
NCIDIV_4871,A08,NSC,343557
NCIDIV_4871,B08,NSC,348970
NCIDIV_4871,C08,NSC,351674
NCIDIV_4871,D08,NSC,351691
NCIDIV_4871,E08,NSC,352888
NCIDIV_4871,F08,NSC,358311
NCIDIV_4871,G08,NSC,361570
NCIDIV_4871,H08,NSC,364889
NCIDIV_4871,A09,NSC,366086
NCIDIV_4871,B09,NSC,366802
NCIDIV_4871,C09,NSC,367474
NCIDIV_4871,D09,NSC,367480
NCIDIV_4871,E09,NSC,369066
NCIDIV_4871,F09,NSC,369070
NCIDIV_4871,G09,NSC,122385
NCIDIV_4871,H09,NSC,164880
NCIDIV_4871,A10,NSC,228155
NCIDIV_4871,B10,NSC,294153
NCIDIV_4871,C10,NSC,362093
NCIDIV_4871,D10,NSC,363801
NCIDIV_4871,E10,NSC,367416
NCIDIV_4871,F10,NSC,217306
NCIDIV_4871,G10,NSC,276736
NCIDIV_4871,H10,NSC,283845
NCIDIV_4871,A11,NSC,116508
NCIDIV_4871,B11,NSC,149312
NCIDIV_4871,C11,NSC,204939
NCIDIV_4871,D11,NSC,252172
NCIDIV_4871,E11,NSC,269904
NCIDIV_4871,F11,NSC,280492
NCIDIV_4871,G11,NSC,330796
NCIDIV_4871,H11,NSC,331977
NCIDIV_4872,A02,NSC,370383
NCIDIV_4872,B02,NSC,372769
NCIDIV_4872,C02,NSC,373981
NCIDIV_4872,D02,NSC,374703
NCIDIV_4872,E02,NSC,374814
NCIDIV_4872,F02,NSC,375105
NCIDIV_4872,G02,NSC,378711
NCIDIV_4872,H02,NSC,379468
NCIDIV_4872,A03,NSC,379536
NCIDIV_4872,B03,NSC,379651
NCIDIV_4872,C03,NSC,380279
NCIDIV_4872,D03,NSC,400770
NCIDIV_4872,E03,NSC,400938
NCIDIV_4872,F03,NSC,403268
NCIDIV_4872,G03,NSC,408734
NCIDIV_4872,H03,NSC,408860
NCIDIV_4872,A04,NSC,522131
NCIDIV_4872,B04,NSC,524615
NCIDIV_4872,C04,NSC,525721
NCIDIV_4872,D04,NSC,636718
NCIDIV_4872,E04,NSC,637343
NCIDIV_4872,F04,NSC,637359
NCIDIV_4872,G04,NSC,637827
NCIDIV_4872,H04,NSC,638636
NCIDIV_4872,A05,NSC,641396
NCIDIV_4872,B05,NSC,643029
NCIDIV_4872,C05,NSC,645330
NCIDIV_4872,D05,NSC,661221
NCIDIV_4872,E05,NSC,680515
NCIDIV_4872,F05,NSC,689002
NCIDIV_4872,G05,NSC,3753
NCIDIV_4872,H05,NSC,5053
NCIDIV_4872,A06,NSC,5476
NCIDIV_4872,B06,NSC,6101
NCIDIV_4872,C06,NSC,7436
NCIDIV_4872,D06,NSC,7578
NCIDIV_4872,E06,NSC,9037
NCIDIV_4872,F06,NSC,11437
NCIDIV_4872,G06,NSC,12262
NCIDIV_4872,H06,NSC,12544
NCIDIV_4872,A07,NSC,12628
NCIDIV_4872,B07,NSC,12650
NCIDIV_4872,C07,NSC,13156
NCIDIV_4872,D07,NSC,13176
NCIDIV_4872,E07,NSC,13616
NCIDIV_4872,F07,NSC,14142
NCIDIV_4872,G07,NSC,14506
NCIDIV_4872,H07,NSC,16722
NCIDIV_4872,A08,NSC,17128
NCIDIV_4872,B08,NSC,18883
NCIDIV_4872,C08,NSC,24032
NCIDIV_4872,D08,NSC,24951
NCIDIV_4872,E08,NSC,25435
NCIDIV_4872,F08,NSC,25457
NCIDIV_4872,G08,NSC,26349
NCIDIV_4872,H08,NSC,26980
NCIDIV_4872,A09,NSC,27305
NCIDIV_4872,B09,NSC,28080
NCIDIV_4872,C09,NSC,30205
NCIDIV_4872,D09,NSC,30260
NCIDIV_4872,E09,NSC,32673
NCIDIV_4872,F09,NSC,32873
NCIDIV_4872,G09,NSC,33353
NCIDIV_4872,H09,NSC,33478
NCIDIV_4872,A10,NSC,33738
NCIDIV_4872,B10,NSC,34219
NCIDIV_4872,C10,NSC,34865
NCIDIV_4872,D10,NSC,35582
NCIDIV_4872,E10,NSC,36693
NCIDIV_4872,F10,NSC,36758
NCIDIV_4872,G10,NSC,36923
NCIDIV_4872,H10,NSC,37168
NCIDIV_4872,A11,NSC,37187
NCIDIV_4872,B11,NSC,38090
NCIDIV_4872,C11,NSC,39984
NCIDIV_4872,D11,NSC,40269
NCIDIV_4872,E11,NSC,41098
NCIDIV_4872,F11,NSC,43088
NCIDIV_4872,G11,NSC,43506
NCIDIV_4872,H11,NSC,44584
NCIDIV_4873,A02,NSC,44750
NCIDIV_4873,B02,NSC,45527
NCIDIV_4873,C02,NSC,46213
NCIDIV_4873,D02,NSC,46492
NCIDIV_4873,E02,NSC,48388
NCIDIV_4873,F02,NSC,50648
NCIDIV_4873,G02,NSC,50651
NCIDIV_4873,H02,NSC,50690
NCIDIV_4873,A03,NSC,51683
NCIDIV_4873,B03,NSC,55152
NCIDIV_4873,C03,NSC,59814
NCIDIV_4873,D03,NSC,60013
NCIDIV_4873,E03,NSC,60183
NCIDIV_4873,F03,NSC,60423
NCIDIV_4873,G03,NSC,61642
NCIDIV_4873,H03,NSC,62375
NCIDIV_4873,A04,NSC,64672
NCIDIV_4873,B04,NSC,65689
NCIDIV_4873,C04,NSC,68116
NCIDIV_4873,D04,NSC,69359
NCIDIV_4873,E04,NSC,70413
NCIDIV_4873,F04,NSC,71097
NCIDIV_4873,G04,NSC,71866
NCIDIV_4873,H04,NSC,71881
NCIDIV_4873,A05,NSC,76988
NCIDIV_4873,B05,NSC,79486
NCIDIV_4873,C05,NSC,79559
NCIDIV_4873,D05,NSC,81750
NCIDIV_4873,E05,NSC,82560
NCIDIV_4873,F05,NSC,83497
NCIDIV_4873,G05,NSC,86467
NCIDIV_4873,H05,NSC,87084
NCIDIV_4873,A06,NSC,87136
NCIDIV_4873,B06,NSC,87838
NCIDIV_4873,C06,NSC,90749
NCIDIV_4873,D06,NSC,91378
NCIDIV_4873,E06,NSC,91382
NCIDIV_4873,F06,NSC,92892
NCIDIV_4873,G06,NSC,93033
NCIDIV_4873,H06,NSC,95204
NCIDIV_4873,A07,NSC,95916
NCIDIV_4873,B07,NSC,653004
NCIDIV_4873,C07,NSC,1014
NCIDIV_4873,D07,NSC,22070
NCIDIV_4873,E07,NSC,26112
NCIDIV_4873,F07,NSC,33570
NCIDIV_4873,G07,NSC,36525
NCIDIV_4873,H07,NSC,43271
NCIDIV_4873,A08,NSC,53874
NCIDIV_4873,B08,NSC,56779
NCIDIV_4873,C08,NSC,87010
NCIDIV_4873,D08,NSC,636734
NCIDIV_4873,E08,NSC,6268
NCIDIV_4873,F08,NSC,11307
NCIDIV_4873,G08,NSC,26113
NCIDIV_4873,H08,NSC,35545
NCIDIV_4873,A09,NSC,43998
NCIDIV_4873,B09,NSC,47680
NCIDIV_4873,C09,NSC,48443
NCIDIV_4873,D09,NSC,66695
NCIDIV_4873,E09,NSC,73254
NCIDIV_4873,F09,NSC,80313
NCIDIV_4873,G09,NSC,94600
NCIDIV_4873,H09,NSC,524385
NCIDIV_4873,A10,NSC,680516
NCIDIV_4873,B10,NSC,30622
NCIDIV_4873,C10,NSC,19123
NCIDIV_4873,D10,NSC,3064
NCIDIV_4873,E10,NSC,33575
NCIDIV_4873,F10,NSC,45545
NCIDIV_4873,G10,NSC,48617
NCIDIV_4873,H10,NSC,60659
NCIDIV_4873,A11,NSC,63543
NCIDIV_4873,B11,NSC,64859
NCIDIV_4873,C11,NSC,70895
NCIDIV_4873,D11,NSC,76015
NCIDIV_4873,E11,NSC,81493
NCIDIV_4873,F11,NSC,81856
NCIDIV_4873,G11,NSC,83961
NCIDIV_4873,H11,NSC,25673
NCIDIV_4874,A02,NSC,96541
NCIDIV_4874,B02,NSC,96996
NCIDIV_4874,C02,NSC,99634
NCIDIV_4874,D02,NSC,99660
NCIDIV_4874,E02,NSC,99663
NCIDIV_4874,F02,NSC,101789
NCIDIV_4874,G02,NSC,105348
NCIDIV_4874,H02,NSC,105781
NCIDIV_4874,A03,NSC,105798
NCIDIV_4874,B03,NSC,105827
NCIDIV_4874,C03,NSC,106464
NCIDIV_4874,D03,NSC,110332
NCIDIV_4874,E03,NSC,110562
NCIDIV_4874,F03,NSC,111194
NCIDIV_4874,G03,NSC,112203
NCIDIV_4874,H03,NSC,114449
NCIDIV_4874,A04,NSC,114997
NCIDIV_4874,B04,NSC,116397
NCIDIV_4874,C04,NSC,120290
NCIDIV_4874,D04,NSC,120622
NCIDIV_4874,E04,NSC,121908
NCIDIV_4874,F04,NSC,123389
NCIDIV_4874,G04,NSC,126226
NCIDIV_4874,H04,NSC,126347
NCIDIV_4874,A05,NSC,129536
NCIDIV_4874,B05,NSC,133114
NCIDIV_4874,C05,NSC,135184
NCIDIV_4874,D05,NSC,137112
NCIDIV_4874,E05,NSC,142277
NCIDIV_4874,F05,NSC,143974
NCIDIV_4874,G05,NSC,146071
NCIDIV_4874,H05,NSC,146554
NCIDIV_4874,A06,NSC,146769
NCIDIV_4874,B06,NSC,146770
NCIDIV_4874,C06,NSC,147358
NCIDIV_4874,D06,NSC,149054
NCIDIV_4874,E06,NSC,153391
NCIDIV_4874,F06,NSC,154585
NCIDIV_4874,G06,NSC,157725
NCIDIV_4874,H06,NSC,158959
NCIDIV_4874,A07,NSC,159092
NCIDIV_4874,B07,NSC,159398
NCIDIV_4874,C07,NSC,164435
NCIDIV_4874,D07,NSC,164459
NCIDIV_4874,E07,NSC,165704
NCIDIV_4874,F07,NSC,169409
NCIDIV_4874,G07,NSC,176736
NCIDIV_4874,H07,NSC,177407
NCIDIV_4874,A08,NSC,186067
NCIDIV_4874,B08,NSC,186194
NCIDIV_4874,C08,NSC,186200
NCIDIV_4874,D08,NSC,190501
NCIDIV_4874,E08,NSC,191441
NCIDIV_4874,F08,NSC,194308
NCIDIV_4874,G08,NSC,201659
NCIDIV_4874,H08,NSC,201989
NCIDIV_4874,A09,NSC,202705
NCIDIV_4874,B09,NSC,205827
NCIDIV_4874,C09,NSC,205832
NCIDIV_4874,D09,NSC,205842
NCIDIV_4874,E09,NSC,205912
NCIDIV_4874,F09,NSC,211340
NCIDIV_4874,G09,NSC,211787
NCIDIV_4874,H09,NSC,215684
NCIDIV_4874,A10,NSC,215689
NCIDIV_4874,B10,NSC,216607
NCIDIV_4874,C10,NSC,216621
NCIDIV_4874,D10,NSC,216623
NCIDIV_4874,E10,NSC,228137
NCIDIV_4874,F10,NSC,228150
NCIDIV_4874,G10,NSC,241619
NCIDIV_4874,H10,NSC,241624
NCIDIV_4874,A11,NSC,244387
NCIDIV_4874,B11,NSC,246999
NCIDIV_4874,C11,NSC,270063
NCIDIV_4874,D11,NSC,270916
NCIDIV_4874,E11,NSC,281307
NCIDIV_4874,F11,NSC,281383
NCIDIV_4874,G11,NSC,281623
NCIDIV_4874,H11,NSC,281624
NCIDIV_4875,A02,NSC,282137
NCIDIV_4875,B02,NSC,283849
NCIDIV_4875,C02,NSC,288387
NCIDIV_4875,D02,NSC,293360
NCIDIV_4875,E02,NSC,294750
NCIDIV_4875,F02,NSC,294756
NCIDIV_4875,G02,NSC,295300
NCIDIV_4875,H02,NSC,299119
NCIDIV_4875,A03,NSC,300540
NCIDIV_4875,B03,NSC,303294
NCIDIV_4875,C03,NSC,303612
NCIDIV_4875,D03,NSC,305780
NCIDIV_4875,E03,NSC,308848
NCIDIV_4875,F03,NSC,308849
NCIDIV_4875,G03,NSC,319012
NCIDIV_4875,H03,NSC,319424
NCIDIV_4875,A04,NSC,319449
NCIDIV_4875,B04,NSC,321517
NCIDIV_4875,C04,NSC,326182
NCIDIV_4875,D04,NSC,326385
NCIDIV_4875,E04,NSC,326422
NCIDIV_4875,F04,NSC,326757
NCIDIV_4875,G04,NSC,328010
NCIDIV_4875,H04,NSC,328111
NCIDIV_4875,A05,NSC,329052
NCIDIV_4875,B05,NSC,329255
NCIDIV_4875,C05,NSC,330770
NCIDIV_4875,D05,NSC,332670
NCIDIV_4875,E05,NSC,333544
NCIDIV_4875,F05,NSC,335504
NCIDIV_4875,G05,NSC,339589
NCIDIV_4875,H05,NSC,339594
NCIDIV_4875,A06,NSC,339630
NCIDIV_4875,B06,NSC,341956
NCIDIV_4875,C06,NSC,343550
NCIDIV_4875,D06,NSC,345850
NCIDIV_4875,E06,NSC,346578
NCIDIV_4875,F06,NSC,349156
NCIDIV_4875,G06,NSC,352890
NCIDIV_4875,H06,NSC,362639
NCIDIV_4875,A07,NSC,366289
NCIDIV_4875,B07,NSC,366801
NCIDIV_4875,C07,NSC,369986
NCIDIV_4875,D07,NSC,371765
NCIDIV_4875,E07,NSC,372146
NCIDIV_4875,F07,NSC,372275
NCIDIV_4875,G07,NSC,372287
NCIDIV_4875,H07,NSC,135381
NCIDIV_4875,A08,NSC,145992
NCIDIV_4875,B08,NSC,187675
NCIDIV_4875,C08,NSC,201868
NCIDIV_4875,D08,NSC,209901
NCIDIV_4875,E08,NSC,217913
NCIDIV_4875,F08,NSC,326184
NCIDIV_4875,G08,NSC,329249
NCIDIV_4875,H08,NSC,337726
NCIDIV_4875,A09,NSC,343549
NCIDIV_4875,B09,NSC,211356
NCIDIV_4875,C09,NSC,222362
NCIDIV_4875,D09,NSC,252359
NCIDIV_4875,E09,NSC,300289
NCIDIV_4875,F09,NSC,321502
NCIDIV_4875,G09,NSC,324623
NCIDIV_4875,H09,NSC,98363
NCIDIV_4875,A10,NSC,99657
NCIDIV_4875,B10,NSC,111118
NCIDIV_4875,C10,NSC,112125
NCIDIV_4875,D10,NSC,133075
NCIDIV_4875,E10,NSC,135168
NCIDIV_4875,F10,NSC,142446
NCIDIV_4875,G10,NSC,150114
NCIDIV_4875,H10,NSC,156563
NCIDIV_4875,A11,NSC,197008
NCIDIV_4875,B11,NSC,245091
NCIDIV_4875,C11,NSC,278323
NCIDIV_4875,D11,NSC,326375
NCIDIV_4875,E11,NSC,329250
NCIDIV_4875,F11,NSC,331968
NCIDIV_4875,G11,NSC,338578
NCIDIV_4875,H11,NSC,339316
NCIDIV_4876,A02,NSC,372499
NCIDIV_4876,B02,NSC,375981
NCIDIV_4876,C02,NSC,375982
NCIDIV_4876,D02,NSC,378717
NCIDIV_4876,E02,NSC,379538
NCIDIV_4876,F02,NSC,379697
NCIDIV_4876,G02,NSC,401077
NCIDIV_4876,H02,NSC,403447
NCIDIV_4876,A03,NSC,623109
NCIDIV_4876,B03,NSC,623638
NCIDIV_4876,C03,NSC,631160
NCIDIV_4876,D03,NSC,632536
NCIDIV_4876,E03,NSC,637153
NCIDIV_4876,F03,NSC,637317
NCIDIV_4876,G03,NSC,637325
NCIDIV_4876,H03,NSC,651084
NCIDIV_4876,A04,NSC,660151
NCIDIV_4876,B04,NSC,3323
NCIDIV_4876,C04,NSC,5157
NCIDIV_4876,D04,NSC,5836
NCIDIV_4876,E04,NSC,7419
NCIDIV_4876,F04,NSC,11668
NCIDIV_4876,G04,NSC,12666
NCIDIV_4876,H04,NSC,13487
NCIDIV_4876,A05,NSC,14974
NCIDIV_4876,B05,NSC,16437
NCIDIV_4876,C05,NSC,16736
NCIDIV_4876,D05,NSC,17355
NCIDIV_4876,E05,NSC,19061
NCIDIV_4876,F05,NSC,20192
NCIDIV_4876,G05,NSC,24113
NCIDIV_4876,H05,NSC,29200
NCIDIV_4876,A06,NSC,31748
NCIDIV_4876,B06,NSC,34871
NCIDIV_4876,C06,NSC,36317
NCIDIV_4876,D06,NSC,36818
NCIDIV_4876,E06,NSC,46075
NCIDIV_4876,F06,NSC,46385
NCIDIV_4876,G06,NSC,49852
NCIDIV_4876,H06,NSC,50650
NCIDIV_4876,A07,NSC,50654
NCIDIV_4876,B07,NSC,50688
NCIDIV_4876,C07,NSC,57624
NCIDIV_4876,D07,NSC,65537
NCIDIV_4876,E07,NSC,70799
NCIDIV_4876,F07,NSC,73053
NCIDIV_4876,G07,NSC,76350
NCIDIV_4876,H07,NSC,78846
NCIDIV_4876,A08,NSC,80137
NCIDIV_4876,B08,NSC,81463
NCIDIV_4876,C08,NSC,81915
NCIDIV_4876,D08,NSC,84100
NCIDIV_4876,E08,NSC,89602
NCIDIV_4876,F08,NSC,91340
NCIDIV_4876,G08,NSC,91355
NCIDIV_4876,H08,NSC,91356
NCIDIV_4876,A09,NSC,91357
NCIDIV_4876,B09,NSC,91368
NCIDIV_4876,C09,NSC,91396
NCIDIV_4876,D09,NSC,91397
NCIDIV_4876,E09,NSC,97920
NCIDIV_4876,F09,NSC,99867
NCIDIV_4876,G09,NSC,99925
NCIDIV_4876,H09,NSC,100708
NCIDIV_4876,A10,NSC,103331
NCIDIV_4876,B10,NSC,106231
NCIDIV_4876,C10,NSC,107679
NCIDIV_4876,D10,NSC,110300
NCIDIV_4876,E10,NSC,111210
NCIDIV_4876,F10,NSC,114414
NCIDIV_4876,G10,NSC,117268
NCIDIV_4876,H10,NSC,117987
NCIDIV_4876,A11,NSC,118818
NCIDIV_4876,B11,NSC,124818
NCIDIV_4876,C11,NSC,126837
NCIDIV_4876,D11,NSC,131467
NCIDIV_4876,E11,NSC,131616
NCIDIV_4876,F11,NSC,134137
NCIDIV_4876,G11,NSC,139168
NCIDIV_4876,H11,NSC,151721
NCIDIV_4877,A02,NSC,151888
NCIDIV_4877,B02,NSC,154389
NCIDIV_4877,C02,NSC,156565
NCIDIV_4877,D02,NSC,159566
NCIDIV_4877,E02,NSC,163639
NCIDIV_4877,F02,NSC,163823
NCIDIV_4877,G02,NSC,164991
NCIDIV_4877,H02,NSC,166637
NCIDIV_4877,A03,NSC,177862
NCIDIV_4877,B03,NSC,191454
NCIDIV_4877,C03,NSC,201863
NCIDIV_4877,D03,NSC,204262
NCIDIV_4877,E03,NSC,204665
NCIDIV_4877,F03,NSC,215721
NCIDIV_4877,G03,NSC,216606
NCIDIV_4877,H03,NSC,217697
NCIDIV_4877,A04,NSC,250429
NCIDIV_4877,B04,NSC,263220
NCIDIV_4877,C04,NSC,270071
NCIDIV_4877,D04,NSC,271923
NCIDIV_4877,E04,NSC,275266
NCIDIV_4877,F04,NSC,275971
NCIDIV_4877,G04,NSC,289359
NCIDIV_4877,H04,NSC,292140
NCIDIV_4877,A05,NSC,292923
NCIDIV_4877,B05,NSC,293962
NCIDIV_4877,C05,NSC,298892
NCIDIV_4877,D05,NSC,309401
NCIDIV_4877,E05,NSC,310354
NCIDIV_4877,F05,NSC,317605
NCIDIV_4877,G05,NSC,319435
NCIDIV_4877,H05,NSC,319994
NCIDIV_4877,A06,NSC,320218
NCIDIV_4877,B06,NSC,325014
NCIDIV_4877,C06,NSC,329065
NCIDIV_4877,D06,NSC,338519
